text;target
que tal é essa vacina que nos fará virar zombies não vejo a hora de me vingar de uma docente;2
o tratamento precosse é muito mais eficiente que essas porcarias de vacina vai tomar no cu vcs são os verdadeiros responsáveis pela morte dos baianos;2
ao cidadão cobaia voluntário q fez a a dose da vacina fará a a com essa vacina que não funciona que não imuniza porra nenhuma neste meio tempo o vírus mutou outra cepa e tu se envenenou deus sabe c o q ngm se responsabiliza c os efeitos colatetais nem pode garantir eficácia de proteção conste q a fé é somente tua amiguinho;2
pq a ueno está propagando essa vacinação tinha que ser faculdade esquerdista nem sabemos oq tem nessa vacina de merda;2
vacina que não imuniza esquerdista não era nem pra existir tudo que é ruim vcs apoiam;2
vacina do já da indicio que vai começar matar primeira vacinada na bahia está com covid antes de tomar a dose dessa vacina sem eficácia com certeza vai morrer;2
eu não quero vacina;2
oficial não vou tomar a vacina sem aprovação da anvisa;2
alessandro essa porcaria de vacina e nada e a mesma coisa deixa de ser demagogo que ninguém caí na conversa de vcs;2
sonhe meu caro vacina de vdd vai demorar ser comprada e essa porcaria meio remédio meio placebo a globo deveria informar todo dia nos jornais propagandas que essa merda s tem de eficácia pois só trás falsa sensação de imunidade terço após tomar vai ficar seguelado morre;2
eu respeito o livre arbítrio e o que cada um decide para si não discuto com quem quer ou é obrigado a tomar alguma vacina do covid eu não tomo não vou tomar nenhuma vacina nada absolutamente nada que tenha lido a respeito delas foi convincente;2
já inventaram uma justificativa pra ineficácia da vacina não irei tomar vacina que não seja eficaz me engana q eu gosto;2
não vou tomar nenhuma vacina vacina experimental nem fodendo vacinameuovo;2
hoje um médico da minha cidade deu uma entrevista numa rádio dizendo que não tomou e não acredita na vacina e que vai enfiar cloroquina e ivermectina em todos os doentes;2
deixa ver se eu entendi vcs estão tirando a responsabilidade dos laboratórios e jogando no colo da união em nome do lobby das vacina cada morte ou efeitos colaterais que essas porcarias de vacinas provocarem será de sua responsabilidade lembraremos;2
não precisamos d vacina temos a cloroquina e agora um novíssimo spray nasal p combater o covid;2
não de jeito nenhum ou compra da forma correta ou não compra chega de superfaturamento compra de vacina de fabricante que não garante segurança quer comprar lixo de vacina compre pra vcs pro povo não;2
toma tu depois vamos ver o que acontece se caso o senhor vier a óbito que não é o que queremos mas talves um colapso pode vira jacaré ou um ataque do coração o senhor toma essa vacina de merda e depois a gente vê meu direito humano de escolher ou não;2
não me agridam por isto mas está ela e todos os vacinados como cobaias humanas pois foram vacinados com vacina experimental sem eficácia comprovada;2
alessandro para com isso seu canalha o brasil já tem muito mais pessoas vacinadas que os outros países para de encher o saco das pessoas e tem mais não vou tomar essa vacina e merda;2
ainda bem q minha mae n liga p isso ngm da minha família quer tomar vacina nenhuma slk não iremos tomar vacina nenhuma inventa uma desculpa tipo q tu n ve teu amigo há anos algo assim;2
dias por idade a partir de assim eu não vou tomar vacina nunca que inferno;2
certíssimos tem que frear esse lixo do stf aliás deveria é ser fechado na força vacina hahahahaha para que nem eficientes elas são não quero esse projeto de vachina;2
parente ainda não acredito muito em vacina para essa doença por ter um componente psicológico muito expressivo faz alguns anos que acompanho todos os medicamentos pesquisas que surgem e infelizmente os avanços são muito lentos por enquanto a prevenção ainda é o melhor remédio não confio nessas vacinas;2
essa porcaria de vacina tá sinistra toma a vacina e fica doente eu hein eu mesmo não vou tomar;2
oficial moça seguinte essa vacina infelizmente é só mais uma politização da pandemia infelizmente não serve e não vai curar niguém de covid não tem eficácia pq é uma vacina experimental e esse profesô ai sabe disso e mesmo assim continua usando como palanque;2
quem tomar uma vacina dessas e vir a óbito que seja computado como homicídio do stf;2
vou tomar vacina;1
tomei a segunda dose da vacina e não tirei foto será que vai fazer efeito;1
ridículo precisamos é da vacina;1
boa notícia vacinas para todos no sus;1
tu e tua equipe de comunicação estão bobeando hora é de cobrar vacina dia e noite e o campo de batalha é o zap;1
acelera congresso vacinaparatodos;1
tkilaan tá tranquilo então po em maio de quando acabar o bbb teremos o impeachment de bolsonaro vacina pra todos e o fim da agenda neoliberal afinal não vai ter mais bbb;1
vcs que me aguentem sexta feira que vem postando sobre a vacina pq finalmente vai vir ai;1
edinho pressionar o governo do estado a comprar a vacina da pfizer agora que foi liberada a autorização definifitva não é uma opção o trabalho do butantã é incrível sabemos disso mas precisamos de mais vacinas doses a conta gotas não resolvem nosso problema;1
simmmm um inferno quero logo a furada da vacina pra todos termos paz;1
hoje tomei a dose da vacina essa esperança é uma certeza que todos possam serem vacinados e de uma vez por todas esse vírus seja vencido vacinasim butantan vacinacãocovid;1
tem que ter vacinação no farol do saber seria uma ação de mkt perfeita;1
estados e municípios comprem urgentemente qq vacina aprovada e depois conta do gov federal que obrigado a pagar a conta fora bolsonaro genocida assassino bolsonaristas ser o os ltimos a vacinarem vtncu;1
fácil acabar com lockdown basta o governo federal colocar vacina pra todos aí acaba a pandemia e a desculpa do seu pai pela catástrofe econômica;1
em março passado eu acreditei que daria para ter feito em dezembro se a gente tivesse um presidente a vacinação permitiria o lolla esse ano mas já até aceitei que qualquer show vai ser só ano que nem;1
parabéns prefeito vacina prioritária aos professores nossas crianças precisam retornar com normalidade e sem os professores ficarem inseguros;1
agora que estados e municípios podem comprar vacina contra a covid vocês estão esperando o quê para correr atrás e adquiri las;1
biernath group mellanie agora sim teremos uma vacina séria sem politicagem e que tais vamos nessa;1
feghali poxa eu compraria a vacina para mim e para família muita gente faria o mesmo dessa forma desafogaria o sus agora não temos pra onde correr dependemos agora única e exclusivamente do mandrião e do pazuero estamos lascados;1
atenção mande vacina para araraquara igual serrana ajude uma cidade de cada vez que é melhor melhor do que atender todas as cidades com falta de eficiência por favor e pelo amor que o senhor possa ter em qualquer ser humano;1
não que eu seja a favor de quem fura a fila da vacinação mas eles são menos perigosos que os negacionistas são uns escrotos mas pelo menos querem a vacina;1
se o brasil tivesse priorizado no passado a educação ciência e tecnologia fiocruz e butantan estariam hoje enviando vacina brasileira para o exterior;1
precisa de vacina será que o presidente ainda não percebeu que só com o controle da pandemia a economia volta ao normal o quanto antes do jeito que está medidas de controle vão continuar por muito tempo mais de mil mortos dia;1
vacina sim ele não que belo estranho dia pra se ter alegria minha vó vai virar jacaré e eu to muito feliz por isso choramos muito hoje depois da vacina choramos pq sabemos que é um dia histórico viva a ciência butantan anos vacinasim vacinaparatodosjá;1
queremos vacinas compra vacina velho louco do car lho quero la saber de gasolina queremos vacina seu vacilao;1
enquanto vcs tavam no negacionismo burro receitando cloquina debochando d vacina e isolamento governos e instituições estavam trabalhando pela vacina coronavac impeachmentbolsonarourgente oficial pgr;1
rui não vejo a hora de poder tomar a vacina;1
tratamento precoce de covid é vacina e isolamento social ivermectina não é apenas ineficaz como também apresenta risco de causar hepatite medicamentosa azitromicina nem vou falar pq antibiótico em infecção viral nem tem o que falar;1
tô péssimo essa semana sério queria vacina queria pagode queria fazer bagunça com meus alunos abraçar as pessoas surtoooooooo;1
vacinaparatodosjá vamos cobrar do congresso e do governo federal vacinas já chegando na jornada nacional vacina para todos já que tem o objetivo de pedir vacina para todos com prioridade aos profissionais da educação além de segurança sanitária para a comunidade escolar;1
e a vacina no meu bracinho cade;1
queremos ampliar e agilizar o acesso à vacina obedecendo ao plano nacional de vacinação do ministério da saúde com a medida municípios e estados poderão comprar os imunizantes para distribuição gratuita no sus;1
todos e todas nós merecemos e queremos a vacina mas alguns critérios parecem não levar em conta o risco que os educadores e servidores das escolas irão se submeter tendo contato com tantos alunos alunas e familiares;1
sensação de alívio por ter sido vacinado hoje que tenha vacina para todos as logo;1
e ainda ta rolando discussão sobre cloroquina não aguento mais vacina que é bom nada queremos vacina;1
que bom porque assim como todos queremos a volta do retorno presencial pra nós também não está confortável do jeito que está mas acima de tudo queremos um retorno seguro somente a vacinação nos garante isso só quem conhece a realidade da escola pública sabe do q estou faland;1
vacina já para toda comunidade escolar antes da reabertura e o negacionismo do tratamento precoce pra gastar dinheiro público que de nada adianta e causará mais mortes;1
primeiro registro oficinal da vacina do corona isso sim e uma notícia boa de se ver;1
minha mãe é tudo para mim e a pessoa mais importante da minha vida hoje ela recebeu a primeira dose da vacina parece que tiraram quilos das minhas costas;1
quem amou que agora tem a vacina que pessoa maiores de anos podem tomar;1
jorge pfvr prefeito a vacinação está muito lenta temos aumentos terríveis no estado um dos nosso bairros mathias velho tá tendo um número absurdo de casos seria muito bom investir em vacina pra lá na frente não precisar pensar em leitos;1
dia produtivo de trabalho e contas pagas é que o adulto gosta pra ficar melhor só vacina na gata;1
nesse desgoverno o que menos se preocupa é com saúde do povo se o vírus parar de circular tudo volta ao normal inclusive a economia vacina sim e já;1
tomara deus agora a logística melhore com máscara álcool gel e vacina venceremos esse vírus;1
reconhecemos a importância prioridade e urgência da vacinação não vamos medir esforços para vacinar os niteroienses o mais rápido possível niterói tem pressa;1
vacinaparatodos aprovamos na câmara a mp que facilita a compra de vacinas pelo as alterações são positivas e permitem que estados e municípios também as comprem vacina é um direito de todos garantido pelo sus e não um privilégio de quem pode pagar;1
a vacinação em massa salva vidas e recuperará a economia derrubamos o artigo que liberava a compra pelo setor privado a mp vai ao senado;1
tem que jogar duro msm rui muita gente morrendo aqui no interior já espero q agilizem logo essa vacina pq tá difícil viu;1
sério que vão vender vacina contra covid não to entendendo mais nada eu quero vacina de graça antes de morrer oms covid vacinaparatodosja onu;1
eu quero muuuuito a vacina principalmente pros meus pais;1
governador é desumano maltratar a população mineira conversa com a pbh criem um mecanismo compra o estoque de vacina suficente pra imunizar todos os mineiros de todas as idades e classes para de ficar esperando o gov federal;1
no caso da pfizer até mesmo a rainha elisabeth anos foi vacinada enquanto isso milhões precisando de vacina ou morrendo sem vacina hipócritas estão preocupados com efeitos indesejados de uma vacinação imprescindível;1
hj tomei a segunda dose da vacina e digo que estou prontíssima pra um samba prime;1
o sus tem mil potenciais postos de vacinação um estrutura potente que causa inveja em muitos países desenvolvidos por isso batemos tanto nessa tecla da vacina para todas e todos estrutura o país tem canaldobarao;1
sexta tomei a dose da coronavac muito agradecido ao pela oportunidade de nos proporcionar essa vacina e a unidade de saúde onde trabalho viva o sus e o butantã;1
parabéns deputado vocês são nossa única esperança neste país a deriva vacina não é mercadoria viva o sus;1
hoje recebi a notícia que minha vózinha recebeu a primeira dose da vacina que coisa linda a única que ainda tenho vida longa a ela;1
apesar disso hoje tivemos boas notícias anvisa deu à vacina da pfizer o registro definitivo câmara aprovou mp que facilita a compra de vacinas contra a covid stf formou maioria p permitir a estados e municípios comprarem vacinas se a saúde não enviar doses suficientes;1
graças a deus hj mãe tomou a segunda dose da vacina e meus irmãos estão esperando a data da segunda dose deles menos preocupação agr eu e beca só deus na causa;1
antagonista podem tomar a pfizer e a moderna que irá ficar tudo bem pois nos aqui em casa já recebemos a segunda vacina e tudo está bem fiquem tranquilos;1
todos merecemos respeito e direito vacina direito a vida direito a vacina;1
parabéns pelos anos cuidando da sociedade por meio da ciência e que venha vacina pra todo o brasil uhulll;1
eu quero vacina respeito verdade e misericórdia maria bethânia live bethanianogloboplay mariabethânia;1
aprendi o funcionando da vacina com ou anos sem o auxílio da internet ou televisão aprendi na aula mesmo hoje com tudo a um google de distância tem gente que não acredita ou entende o básico do funcionando das vacinas os famosos peritos em whatsapp;1
tenho que ir muito arrumada pro trabalho amanhã pois não só vou tirar foto pra carteira como também vou tomar a segunda dose da vacina uiuiui;1
cadê essa vacina que eu quero voltar pra sala de aula vou ficar maluca com esse teams;1
que deus conforte toda sua família e seus amigos muito triste tudo isso vamos correr para libera essa vacina pelo amor de deus;1
o desconfinamento está directamente relacionado com a capacidade de vacinação sem vacinas não há desconfinamento sustentado;1
só aqui que eu não tinha postado até agora primeira dose da vacina tá feita viva aos cientistas coronavac forabolsonaro;1
minha bisa toda feliz pq tomou a vacina hoje é tudo pra mim o amor da minha vida inteira tomou a vacinaaaaaaaa;1
hoje o stf autorizou que estados e municípios comprem a vacina contra o covid esta boa notícia coincidiu com a indicação que nós da bancada de oposição apresentamos solicitando que prefeito adquira o quanto antes as vacinas vemvacina mandatoemação vereadordentinho;1
tomei a segunda dose da vacina hoje que sensação boa não vejo a hora de geral ter acesso a isso e a gente poder voltar ao mínimo de normalidade;1
edinho pressionar o governo do estado a comprar a vacina da pfizer agora que foi liberada a autorização definifitva não é uma opção o trabalho do butantã é incrível sabemos disso mas precisamos de mais vacinas doses a conta gotas não resolvem nosso problema;1
vacina salva;1
não é qualquer vacina é a vacina;1
pensando no q vou vestir pra tomar vacina;1
sexta feira vou tomar a vacina tô com um pouquinho de medo eu odeio agulhas kkkkk;1
a vacina salva vidas o bozonaro não;1
quase desmaiei tomando essa vacina tenho pavooor d agulha;1
a vacina que ele tomou venceu o coronavírus;1
amanhã vou tomar a segunda dose da vacina nem acredito vivaosus;1
tomei a primeira dose da vacina do coronga é isso;1
consegui vou tomar vacina sábado nem acredito;1
tomei vacina e do nada da uma dor de cabeça;1
ta e eu que fui me vacinar e não tinha vacina;1
advinha qual vacina salvou ele sim ela mesmo coronavac;1
esse intervalo mostra mais ou menos uma variação entre a ou seja não escolham vacina e nem fiquem com medo por ter tomado de algum outro lab vai lá no local e receba a famosa a que tem;1
simmmm um inferno quero logo a furada da vacina pra todos termos paz;1
hoje tomei a dose da vacina essa esperança é uma certeza que todos possam serem vacinados e de uma vez por todas esse vírus seja vencido vacinasim butantan vacinacãocovid;1
tem que ter vacinação no farol do saber seria uma ação de mkt perfeita;1
fácil acabar com lockdown basta o governo federal parar de mimimi e colocar vacina pra todos aí acaba a pandemia e a desculpa do seu pai pela catástrofe econômica;1
hoje meu amor tomou vacina eu não aguentei e chorei muito não tenho estrutura pra ver minha nunu chorando;1
parabéns prefeito vacina prioritária aos professores nossas crianças precisam retornar com normalidade e sem os professores ficarem inseguros;1
biernath group mellanie agora sim teremos uma vacina séria sem politicagem e que tais vamos nessa;1
feghali poxa eu compraria a vacina para mim e para família muita gente faria o mesmo dessa forma desafogaria o sus agora não temos pra onde correr dependemos agora única e exclusivamente do mandrião e do pazuero estamos lascados;1
atenção mande vacina para araraquara igual serrana ajude uma cidade de cada vez que é melhor melhor do que atender todas as cidades com falta de eficiência por favor e pelo amor que o senhor possa ter em qualquer ser humano;1
se o brasil tivesse priorizado no passado a educação ciência e tecnologia fiocruz e butantan estariam hoje enviando vacina brasileira para o exterior;1
precisa de vacina será que o presidente ainda não percebeu que só com o controle da pandemia a economia volta ao normal o quanto antes do jeito que está medidas de controle vão continuar por muito tempo mais de mil mortos dia;1
vacina sim ele não que belo estranho dia pra se ter alegria minha vó vai tomar vacina e eu to muito feliz por isso choramos muito hoje depois da vacina choramos pq sabemos que é um dia histórico viva a ciência butantan anos vacinasim vacinaparatodosjá;1
queremos vacinas compra vacina velho louco do carlho quero la saber de gasolina queremos vacina seu vacilao;1
tratamento precoce de covid é vacina e isolamento social ivermectina não é apenas ineficaz como também apresenta risco de causar hepatite medicamentosa azitromicina nem vou falar pq antibiótico em infecção viral nem tem o que falar;1
tô péssimo essa semana sério queria vacina queria pagode queria fazer bagunça com meus alunos abraçar as pessoas surtoooooooo;1
vacinaparatodosjá vamos cobrar do congresso e do governo federal vacinas já chegando na jornada nacional vacina para todos já que tem o objetivo de pedir vacina para todos com prioridade aos profissionais da educação além de segurança sanitária para a comunidade escolar;1
queremos ampliar e agilizar o acesso à vacina obedecendo ao plano nacional de vacinação do ministério da saúde com a medida municípios e estados poderão comprar os imunizantes para distribuição gratuita no sus declarou;1
todos e todas nós merecemos vacina mas alguns critérios parecem não levar em conta o risco que os educadores e servidores das escolas irão se submeter tendo contato com tantos alunos alunas e familiares;1
sensação de alívio por ter sido vacinado hoje que tenha vacina para todos as logo;1
que bom porque assim como todos queremos a volta do retorno presencial pra nós também não está confortável do jeito que está mas acima de tudo queremos um retorno seguro somente a vacinação nos garante isso só quem conhece a realidade da escola pública sabe do q estou faland;1
vacina já para toda comunidade escolar antes da reabertura e o negacionismo do tratamento precoce pra gastar dinheiro público que de nada adianta e causará mais mortes;1
primeiro registro oficinal da vacina do corona isso sim e uma notícia boa de se ver;1
se a previsão for certa não terá leito de uti que dê só a vacina para diminuir os casos de internação;1
minha mãe é tudo para mim e a pessoa mais importante da minha vida hoje ela recebeu a primeira dose da vacina parece que tiraram quilos das minhas costas;1
quem amou que agora tem a vacina que pessoa maiores de anos podem tomar mas nosso querido governo não quer comprar;1
jorge pfvr prefeito a vacinação está muito lenta temos aumentos terríveis no estado um dos nosso bairros mathias velho tá tendo um número absurdo de casos seria muito bom investir em vacina pra lá na frente não precisar pensar em leitos;1
bolsonaro na entrega daquela enrolação da eletrobrás diz que quem pode acabar com a pandemia é à volta da economia só erra quem pode acabar com a pandemia é a vacina;1
dia produtivo de trabalho e contas pagas é que o adulto gosta pra ficar melhor só vacina na gata;1
é os idosos e não adianta será que liberam a vacina pra nós tbm;1
cada vez que lembro que vou ter estágio no hospital e não tem vacina pros estudantes eu fico muito revoltada tem gente que nem é da área da saúde e ganha vacina o risco que a gente corre não ta escrito e vai acabar dando merda isso ainda;1
nesse desgoverno o que menos se preocupa é com saúde do povo se o vírus parar de circular tudo volta ao normal inclusive a economia vacina sim e já;1
tomara deus agora a logística melhore com máscara álcool gel e vacina venceremos esse vírus;1
reconhecemos a importância prioridade e urgência da vacinação não vamos medir esforços para vacinar os niteroienses o mais rápido possível niterói tem pressa;1
vacinaparatodos aprovamos na câmara a mp que facilita a compra de vacinas pelo as alterações são positivas e permitem que estados e municípios também as comprem vacina é um direito de todos garantido pelo sus e não um privilégio de quem pode pagar;1
a vacinação em massa salva vidas e recuperará a economia derrubamos o artigo que liberava a compra pelo setor privado a mp vai ao senado;1
tem que jogar duro msm rui muita gente morrendo aqui no interior já espero q agilizem logo essa vacina pq tá difícil viu;1
sério que vão vender vacina contra covid não to entendendo mais nada eu quero vacina de gra a antes de morrer oms covid vacinaparatodosja onu;1
isso não exime você do crime de responsabilidade por ter aberto aulas presenciais antes da vacinação vc ta usando vidas como plataforma de projeção política;1
governador é desumano maltratar a população mineira conversa com a pbh criem um mecanismo compra o estoque de vacina suficente pra imunizar todos os mineiros de todas as idades e classes para de ficar esperando o gov federal;1
no caso da pfizer até mesmo a rainha elisabeth anos foi vacinada enquanto isso milhões precisando de vacina ou morrendo sem vacina hipócritas estão preocupados com efeitos indesejados de uma vacinação imprescindível;1
o sus tem mil potenciais postos de vacinação um estrutura potente que causa inveja em muitos países desenvolvidos por isso batemos tanto nessa tecla da vacina para todas e todos estrutura o país tem canaldobarao;1
sexta tomei a dose da coronavac muito agradecido ao pela oportunidade de nos proporcionar essa vacina e a unidade de saúde onde trabalho viva o sus e o butantã;1
parabéns deputado vocês são nossa única esperança neste país a deriva vacina não é mercadoria viva o sus;1
hoje recebi a notícia que minha vózinha recebeu a primeira dose da vacina que coisa linda a única que ainda tenho vida longa a ela;1
pessoal prefere celebrar a morte daqueles que não receberão a vacina pelo sus do que entender o óbvio mais vacinas seja do jeito que for é mais gente imunizada mais leitos para casos graves pq fazer conta é tão difícil pro político brasileiro médio;1
apesar disso hoje tivemos boas notícias anvisa deu à vacina da pfizer o registro definitivo câmara aprovou mp que facilita a compra de vacinas contra a covid stf formou maioria p permitir a estados e municípios comprarem vacinas se a saúde não enviar doses suficientes;1
graças a deus hj mãe tomou a segunda dose da vacina e meus irmãos estão esperando a data da segunda dose deles menos preocupação agr eu e beca só deus na causa;1
antagonista podem tomar a pfizer e a moderna que irá ficar tudo bem pois nos aqui em casa já recebemos a segunda vacina e tudo está bem fiquem tranquilos;1
todos merecemos respeito e direito vacina direito a vida direito a vacina;1
parabéns pelos anos cuidando da sociedade por meio da ciência e que venha vacina pra todo o brasil uhulll;1
eu quero vacina respeito verdade e misericórdia maria bethânia live bethanianogloboplay mariabethânia;1
aprendi o funcionando da vacina com ou anos sem o auxílio da internet ou televisão aprendi na aula mesmo hoje com tudo a um google de distância tem gente que não acredita ou entende o básico do funcionando das vacinas os famosos peritos em whatsapp;1
tenho que ir muito arrumada pro trabalho amanhã pois não só vou tirar foto pra carteira como também vou tomar a segunda dose da vacina uiuiui;1
cadê essa vacina que eu quero voltar pra sala de aula vou ficar maluca com esse teams;1
que deus conforte toda sua família e seus amigos muito triste tudo isso vamos correr para libera essa vacina pelo amor de deus;1
o desconfinamento está directamente relacionado com a capacidade de vacinação sem vacinas não há desconfinamento sustentado;1
só aqui que eu não tinha postado até agora primeira dose da vacina tá feita viva aos cientistas coronavac forabolsonaro;1
minha bisa toda feliz pq tomou a vacina hoje é tudo pra mim o amor da minha vida inteira tomou a vacinaaaaaaaa;1
hoje o stf autorizou que estados e municípios comprem a vacina contra o covid esta boa notícia coincidiu com a indicação que nós da bancada de oposição apresentamos solicitando que prefeito adquira o quanto antes as vacinas vemvacina mandatoemação vereadordentinho;1
tomei a segunda dose da vacina hoje que sensação boa não vejo a hora de geral ter acesso a isso e a gente poder voltar ao mínimo de normalidade;1
ana e o reino unido que conseguiu controlar com um lockdown e a nova zelândia pesquise mais um lockdown sério juntamente com a vacina vai diminuir olha só o exemplo de israel;1
felicidade e gratidão definem este primeiro dia de vacinação em idosos com anos ou mais graças ao trabalho de equipes dedicadas conseguimos distribuir a primeira dose da vacina contra a covid para idosos de toda cabo frio confira;1
o secretário de saúde felipe fernandes explicou que a vacinação é segura e contou que espera a chegada de novas doses para dar continuidade ao plano de vacinação;1
feghali com esse governo não vejo vitória quanto mais vacina mais gente imunizada;1
parabéns ao stf o país está dependendo de vacinação em massa para que haja retomada plena das atividades só o bolsonaro e o pazuello não entenderam isso;1
não existe tratamento precoce para covid tratamento é vacina queremosvacina;1
pois eu nunca estive tão jovem com sede de viver o dia que eu tomar a vacina as pessoas vão dizer nossa olha ali como ela é jovem disposta topa qualquer uma é livre leve solta;1
eles defendem qualquer coisa menos a vida não é só porque é médico que é autoridade no assunto e está agindo de maneira correta o conselho federal de medicina deveria agir para não deixar atuarem dessa maneira nós precisamos de vacina chega de kit covid;1
eu tô mais desesperado agora do que no início da pandemia acho que vou ter um surto a qualquer momento pq minhas faculdades mentais já estão comprometidas pela ansiedade porra cadê a vacina que lerdeza do caralho;1
precisamos é de vacina imunizar a população brasileira dai venceremos a pandemia com certeza a economia brasileira vai alavancar porém temos que tirar o bolsonaro é sua turpe com esse desgoverno não iremos a lugar nenhum;1
giants pt sleeping giants lidera o movimento fazendo uma vaquinha virtual pra pagar meia página nos jornais também temos que defender a vacina e desmentir o tratamento precoce;1
jr a única saída é a vacina governador lute pela vacina repito essa é a única saída;1
claro vacina previne medicamento não e a hidroxicloroquina não funciona não precisa ouvir o que ele diz os estudos controlados não mostraram evidências;1
sem animo algum so vivendo a espera da vacina do covid e da musica original do beijo do vampiro do;1
sempre a mesma conversa né o nundo todo faz lockdown e vcs ficam com esse papinho né a vacinação em massa é a única solução para retornar a atividade econômica o posto ipiranga já disse isso viu o papai está acabando com o posto;1
nossa essa história da vacina tem tantas idas e vindas que nem tinha me ligado q a vacina liberada hoje é a pfizer aquela com de eficácia imagina ser vacinada com essa belezinha não que as outras não sejam boas mas essa quase garante que a pessoa não terá covid gl ria;1
lute pela vacina do que salva vidas e permite um retorno da economia mais rapidamente;1
meu lado egoísta tá feliz pq como professor da br poderei tomar vacina por causa de uma parceria com a prefeitura meu lado altruísta tá puto por viver numa situação que o bem estar de todos não é uma prioridade das pessoas que nos deixam nessa crise;1
quem diria que iria maratonar temporadas de greys anatomy com mainha depois de meses enfim terminamos já pode me dar a vacina que já sou praticamente da área de saúde;1
e isso vai adiantar pra quê meu filho vai comprar vacina que agente ganha muito mais com isso vacinaparatodosja vacinasim vacinasim;1
lembro muito bem que o senhor ano passado disse que brasília já tinha caixa para aquisição das vacinas então por favor agiliza isso chega de mortes por covid queremos vacinas para todos;1
quando eu tomar essa vacina acho que a sensação vai ser uma das mais incríveis da vida;1
disparado um dos melhores pub que já fui inclusive no exterior organizado bom gosto o que precisamos é exigir que a vacina venha logo pra que tudo tenha mais segurança e sejam retomadas as atividades de todos os locais;1
relatos de agravamento da pandemia vão se avolumando só vai melhorar de verdade com vacinação em massa todo mundo principalmente as autoridades públicas precisam esquecer todo o resto e tentar mais uma vez focar única e exclusivamente na vacinação só tem essa opção só;1
meu tio chegando todo feliz hoje por ter tomada a vacina foi tudo pra mim ganhei meu dia;1
eu amei tudo mano que professor incrível só queria tá lá na sala com os outros vacina todo mundo logo pfvr;1
saude que venha a vacina para nossa cidade não dá pra depender da logística desse governo federal negacionista seguindo seus posts secretário torcendo por novas e boas notícias;1
errado sim precisamos ter vacina pessoas morrendo amarradas como bichos sem sedativos;1
e pensar que poderíamos ter a nossa própria vacina se não tivéssemos um governo tão negacionista;1
imunizada tô feliz demais espero que todos em breve tomem essa vacina a primeira não doeu nada ja a segunda se loco tava aplicando e já tava doendo;1
feghali verdade estamos no mesmo barco apesar das nossas discordâncias nós queremos a mesma coisa vacina que saiamos logo desse caos tudo de bom pra vc;1
oficial vacina virou sinônimo de liberdade e cura sim e por essa liberdade e cura estamos presos;1
não existe tratamento precoce não existe solução sem vacina vacina é a solução diga não a necropolitíca de jair conjota jairconjota vacinaparatodosja;1
uma boa notícia temos a primeira vacina com registro definitivo o que precisamos agora é comprar as vacinas e distribuí las por meio do pni que venham mais vacinas defendaosus todospelasvacinas;1
se tivéssemos vacina não tínhamos lockdown sem vacina o desemprego e a fome aumenta e a falta de vacina é culpa do presidente pfizer aprovada pela anvisa e rejeitada pelo presidente;1
muito feliz e tranquilo hoje mãe tomou a segunda dose da vacina coronavac obrigado;1
cadê a vacina da oxford compraram aqueles milhões e não veio mais nada e nem previsão cadê negociação com a vacina da jhonson cadê queremos vacina;1
feghali não confunda as coisas o sus tem uma das melhores estruturas no mundo pra vacinação estamos falando de vacinação só a vacina pode acabar com essa pandemia;1
migo a vacina não impede de pegar covid ela ajuda o corpo a resistir e sua eficácia não é mas ajuda a controlar e reduzir o contágio quanto mais pessoas vacinadas mais chances de pessoas sobreviverem caso contaminadas a vacina é a solução;1
dps que todo mundo tomar vacina a gnt vai fazer vakinha pra ir no starbucks em roseira certo kkkkkkk;1
com tanta vacina aí no mercado se tivessem corrido atrás de adiantar os estudos e minimizar as burocracias da anvisa e da aquisição delas feito um cronograma e um esforço nacional para isso estaríamos c boa parte da população imunizada e mais próximos da normalidade quem tem um mínimo de bom senso sabe que a vacinação é a única solução para o fim da pandemia;1
tomara que venha logo a vacinação muitas mortes serão evitadas com a chegada da vacina;1
parabéns à doria q ao contrário de bolsonaro e seus seguidores ridículos viabilizou a vacina q vai nos salvar;1
só a vacinação em massa pode acabar com a pandemia bora a vacina criticada pelo seu chefe é a que tá te carregando nas costas se mexe aí para de perder tempo com essa porcaria de cloroquina e corre atrás de tipos de vacina pq apesar do estar fazendo um excelente trabalho milhões não é nada;1
eu estou profundamente arrependida de não ter ido naquele café da bella paulista mas depois da vacina poderemos enfim matar esse desejo vacinaparatodos;1
estou esperando a vacina vacinem os idosos depois da vacina poderemos ter normalidade de novo;1
na luta pela vacinação em massa da população memes à parte é importante frisar o trabalho sério que estamos fazendo no enfrentamento ao coronavírus intensificamos nos últimos dias diante do agravamento da pandemia a busca pela vacina é só um dos esforços que estamos fazendo para vencer esse desafio;1
presidente pelo amor de deus foque na vacina vacinasim por favor concentre seus esforços nisso;1
a reabertura de escolas neste cenário é jogo arriscado demais quando se trata da saúde e da vida de nossas crianças seria o caso de insistir que devemos intensificar a vacinação e organizar protocolos de testagem rastreamento de casos e isolamento de pessoas infectadas;1
o importante é vacina pra todos já não importa da onde e q não seja a conta gotas q comprem vacina pro povo só isso o resto pouco importa;1
boa noite agora que anvisa finalmente aprovou uma vacina definitivamente tomara que o nosso país brasil possa acelerar essa vacinação em massa por que ao ver do governo federal ha uma má vontade muito grande tomara que da que pra frente as coisas avance vacinaja vacinasalva;1
